origin,relationship_id,join_method,semantic_group_position,semantic_group_size,relationship_type,input_validation_status,domain,match_classification,match_reason,candidate_count,cube_name,dimension_name,hierarchy_name,attribute_name,subset_name,view_name,target_name,candidate_node_ids
TI,semantic::ti::dataupdate - scenario archive - numeric::UPDATES_SUBSET::subset::fiscal period.sviewsrc,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sViewSrc,,Fiscal Period.sViewSrc,
TI,semantic::ti::dataupdate - scenario archive - numeric::UPDATES_SUBSET::subset::fiscal period.sviewtgt,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sViewTgt,,Fiscal Period.sViewTgt,
TI,semantic::ti::dataupdate - scenario archive - string::UPDATES_SUBSET::subset::fiscal period.sviewtgt,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sViewTgt,,Fiscal Period.sViewTgt,
TI,semantic::ti::dataupdate - sustainability - naturalgasrev::UPDATES_SUBSET::subset::manufacturing cost object.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Manufacturing Cost Object,,,sSrcView,,Manufacturing Cost Object.sSrcView,
TI,semantic::ti::dataupdate - sustainability - naturalgasrev::UPDATES_SUBSET::subset::manufacturing cost type.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Manufacturing Cost Type,,,sSrcView,,Manufacturing Cost Type.sSrcView,
TI,semantic::ti::dataupdate - sustainability - naturalgasrev::UPDATES_SUBSET::subset::material.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Material,,,sSrcView,,Material.sSrcView,
TI,semantic::ti::dataupdate - sustainability - naturalgasrev::UPDATES_SUBSET::subset::production filter.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Production Filter,,,sSrcView,,Production Filter.sSrcView,
TI,semantic::ti::dataupdate - sustainability - naturalgasrev::UPDATES_SUBSET::subset::production order.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Production Order,,,sSrcView,,Production Order.sSrcView,
TI,semantic::ti::dataupdate - sustainability variable_v2::UPDATES_SUBSET::subset::manufacturing cost object.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Manufacturing Cost Object,,,sSrcView,,Manufacturing Cost Object.sSrcView,
TI,semantic::ti::dataupdate - sustainability variable_v2::UPDATES_SUBSET::subset::manufacturing cost type.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Manufacturing Cost Type,,,sSrcView,,Manufacturing Cost Type.sSrcView,
TI,semantic::ti::dataupdate - sustainability variable_v2::UPDATES_SUBSET::subset::material.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Material,,,sSrcView,,Material.sSrcView,
TI,semantic::ti::dataupdate - sustainability variable_v2::UPDATES_SUBSET::subset::production filter.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Production Filter,,,sSrcView,,Production Filter.sSrcView,
TI,semantic::ti::dataupdate - sustainability variable_v2::UPDATES_SUBSET::subset::production order.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Production Order,,,sSrcView,,Production Order.sSrcView,
TI,semantic::ti::dataupdate - sys hierarchy validation - duplicate rollups::CREATES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubset,,pDimension.sSubset,
TI,semantic::ti::dataupdate - sys hierarchy validation - duplicate rollups::DELETES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubSet,,pDimension.sSubSet,
TI,semantic::ti::dataupdate - sys hierarchy validation::DELETES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubset,,pDimension.sSubset,
TI,semantic::ti::dataupdate - sys intercompany elim - cost of sales::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - sys intercompany elim::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - sys intercompany elim::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::dataupdate - sys production order::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - sys production order::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::dataupdate - turnaround and other asset - actual - manual assignments::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - turnaround and other asset - actual::UPDATES_SUBSET::subset::bs account.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,BS Account,,,sSrcView,,BS Account.sSrcView,
TI,semantic::ti::dataupdate - turnaround and other asset - actual::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - turnaround and other asset - actual::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::dataupdate - turnaround and other asset - outlook seed actual::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - turnaround and other asset - outlook seed actual::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::dataupdate - turnaround reserve - actual::UPDATES_SUBSET::subset::bs account.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,BS Account,,,sSrcView,,BS Account.sSrcView,
TI,semantic::ti::dataupdate - turnaround reserve - actual::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - turnaround reserve - actual::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::dataupdate - turnaround reserve - outlook seed actual::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::dataupdate - turnaround reserve - outlook seed actual::UPDATES_SUBSET::subset::fiscal period.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sTgtView,,Fiscal Period.sTgtView,
TI,semantic::ti::datawrapper - sys hierarchy validation::UPDATES_SUBSET::subset::sys hierarchy.sview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,SYS Hierarchy,,,sView,,SYS Hierarchy.sView,
TI,semantic::ti::datawrapper - sys hierarchy validation::UPDATES_SUBSET::subset::}dimensions.sview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,}Dimensions,,,sView,,}Dimensions.sView,
TI,semantic::ti::dimupdate - afe number - rollups::DELETES_SUBSET::subset::afe number.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,AFE Number,,,sSubset,,AFE Number.sSubset,
TI,semantic::ti::dimupdate - bs account - hierarchies - leaf account::DELETES_SUBSET::subset::sys bs account hierarchy.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,SYS BS Account Hierarchy,,,sSubset,,SYS BS Account Hierarchy.sSubset,
TI,semantic::ti::dimupdate - functional area - sap hierarchy import::CREATES_SUBSET::subset::sys func area hierarchy.ssrcsubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,SYS Func Area Hierarchy,,,sSrcSubset,,SYS Func Area Hierarchy.sSrcSubset,
TI,semantic::ti::dimupdate - functional area - sap hierarchy import::DELETES_SUBSET::subset::sys func area hierarchy.ssrcsubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,SYS Func Area Hierarchy,,,sSrcSubset,,SYS Func Area Hierarchy.sSrcSubset,
TI,semantic::ti::dimupdate - glenn springs order::DELETES_SUBSET::subset::order.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Order,,,sSubset,,Order.sSubset,
TI,semantic::ti::dimupdate - plant assessment cost object - plant orders::DELETES_SUBSET::subset::plant assessment cost object.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Plant Assessment Cost Object,,,sSubset,,Plant Assessment Cost Object.sSubset,
TI,semantic::ti::dimupdate - production order::DELETES_SUBSET::subset::order.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Order,,,sSubset,,Order.sSubset,
TI,semantic::ti::dimupdate - turnaround and other project::DELETES_SUBSET::subset::wbs element.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,WBS Element,,,sSubset,,WBS Element.sSubset,
TI,semantic::ti::notification - below the line::UPDATES_SUBSET::subset::below the line source.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Below the Line Source,,,sSrcView,,Below the Line Source.sSrcView,
TI,semantic::ti::notification - below the line::UPDATES_SUBSET::subset::mbelow the line assessment.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,mBelow the Line Assessment,,,sSrcView,,mBelow the Line Assessment.sSrcView,
TI,semantic::ti::notification - below the line::UPDATES_SUBSET::subset::pl account.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,PL Account,,,sSrcView,,PL Account.sSrcView,
TI,semantic::ti::notification - below the line::UPDATES_SUBSET::subset::profit center.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Profit Center,,,sSrcView,,Profit Center.sSrcView,
TI,semantic::ti::notification - intercompany - sales elim profit center::UPDATES_SUBSET::subset::fiscal period.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Fiscal Period,,,sSrcView,,Fiscal Period.sSrcView,
TI,semantic::ti::notification - profit and loss - clearing accounts::UPDATES_SUBSET::subset::functional area.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Functional Area,,,sSrcView,,Functional Area.sSrcView,
TI,semantic::ti::notification - profit and loss - clearing accounts::UPDATES_SUBSET::subset::material.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Material,,,sSrcView,,Material.sSrcView,
TI,semantic::ti::notification - profit and loss - clearing accounts::UPDATES_SUBSET::subset::plant.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Plant,,,sSrcView,,Plant.sSrcView,
TI,semantic::ti::notification - profit and loss - clearing accounts::UPDATES_SUBSET::subset::profit and loss source.ssrcview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,Profit and Loss Source,,,sSrcView,,Profit and Loss Source.sSrcView,
TI,semantic::ti::securityupdate - element security - hierarchy archive::UPDATES_SUBSET::subset::}groups.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,}Groups,,,sTgtView,,}Groups.sTgtView,
TI,semantic::ti::securityupdate - element security - plant - hierarchy archive::UPDATES_SUBSET::subset::}groups.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,}Groups,,,sTgtView,,}Groups.sTgtView,
TI,semantic::ti::securityupdate - element security - plant::UPDATES_SUBSET::subset::}groups.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,}Groups,,,sTgtView,,}Groups.sTgtView,
TI,semantic::ti::securityupdate - element security::UPDATES_SUBSET::subset::}groups.stgtview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,}Groups,,,sTgtView,,}Groups.sTgtView,
TI,semantic::ti::sys_attribute hierarchy::DELETES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubset,,pDimension.sSubset,
TI,semantic::ti::sys_cube_view_create::CREATES_SUBSET::subset::.ssubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSubset,,.sSubset,
TI,semantic::ti::sys_cube_view_create::UPDATES_SUBSET::subset::.ssubset,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSubset,,.sSubset,
TI,semantic::ti::sys_cube_view_create_mdx::CREATES_SUBSET::subset::.ssubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSubset,,.sSubset,
TI,semantic::ti::sys_cube_view_create_mdx::UPDATES_SUBSET::subset::.ssubset,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSubset,,.sSubset,
TI,semantic::ti::sys_cube_viewandsubsets.create::CREATES_SUBSET::subset::sdimension.csubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDimension,,,cSubset,,sDimension.cSubset,
TI,semantic::ti::sys_cube_viewandsubsets_delete::DELETES_SUBSET::subset::sdimname.csubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDimName,,,cSubset,,sDimName.cSubset,
TI,semantic::ti::sys_delete_views_and_subsets_by_pattern::DELETES_SUBSET::subset::vdim.vsub,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,vDim,,,vSub,,vDim.vSub,
TI,semantic::ti::sys_dim_clone::CREATES_SUBSET::subset::psourcedim.csubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pSourceDim,,,cSubset,,pSourceDim.cSubset,
TI,semantic::ti::sys_dim_create_derived_dim_frommdx::CREATES_SUBSET::subset::ssubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSubset,,sSubset,
TI,semantic::ti::sys_dim_create_derived_dim_frommdx::DELETES_SUBSET::subset::pdim.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,,sSubset,,pDim.sSubset,
TI,semantic::ti::sys_dim_create_derived_dim_frommdx::DELETES_SUBSET::subset::psrcdim.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pSrcDim,,,sSubset,,pSrcDim.sSubset,
TI,semantic::ti::sys_dim_element_delete.fromsubset::DELETES_SUBSET::subset::pdimension.psubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,pSubset,,pDimension.pSubset,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute::CREATES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute::DELETES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute::UPDATES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute_v2::CREATES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute_v2::DELETES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute_v2::UPDATES_SUBSET::subset::sdim.cdataview,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,,cDataView,,sDim.cDataView,
TI,semantic::ti::sys_dim_hierarchy_create_frommdxsubset::CREATES_SUBSET::subset::ssrcsubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,sSrcSubset,,sSrcSubset,
TI,semantic::ti::sys_dim_hierarchy_create_frommdxsubset::DELETES_SUBSET::subset::pdim.ssrcsubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,,sSrcSubset,,pDim.sSrcSubset,
TI,semantic::ti::sys_dim_hierarchy_unwind_consolidation_large::CREATES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubset,,pDimension.sSubset,
TI,semantic::ti::sys_dim_hierarchy_unwind_consolidation_large::DELETES_SUBSET::subset::pdimension.ssubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,sSubset,,pDimension.sSubset,
TI,semantic::ti::sys_dim_sub_clone::CREATES_SUBSET::subset::pdimension.ptargetsub,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,pTargetSub,,pDimension.pTargetSub,
TI,semantic::ti::sys_dim_sub_clone::UPDATES_SUBSET::subset::pdimension.ptargetsub,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,pTargetSub,,pDimension.pTargetSub,
TI,semantic::ti::sys_dim_sub_create::CREATES_SUBSET::subset::pdimension.psubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,pSubset,,pDimension.pSubset,
TI,semantic::ti::sys_dim_sub_create::UPDATES_SUBSET::subset::pdimension.psubset,SEMANTIC_KEY,1,1,UPDATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,pSubset,,pDimension.pSubset,
TI,semantic::ti::sys_dim_sub_create_bymdx::CREATES_SUBSET::subset::psubset,SEMANTIC_KEY,1,1,CREATES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,,,,pSubset,,pSubset,
TI,semantic::ti::sys_dim_sub_create_bymdx::DELETES_SUBSET::subset::pdimension.ctempsubset,SEMANTIC_KEY,1,1,DELETES_SUBSET,RUNTIME_SUBSET_REFERENCE,SUBSET,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,,cTempSubset,,pDimension.cTempSubset,
